batch 104  MS-SSIM: 0.92401	0.96525	0.97800	0.98414	0.98779	0.99029	0.99196	0.99317	0.99399	0.99471	0.99528	0.99577	0.99620	0.99651	0.99674	0.99690
batch 105  MS-SSIM: 0.92419	0.96536	0.97808	0.98420	0.98784	0.99033	0.99200	0.99320	0.99402	0.99473	0.99530	0.99579	0.99622	0.99652	0.99675	0.99692
batch 106  MS-SSIM: 0.92461	0.96559	0.97823	0.98432	0.98792	0.99040	0.99205	0.99324	0.99406	0.99477	0.99534	0.99582	0.99624	0.99655	0.99678	0.99694
batch 107  MS-SSIM: 0.92503	0.96582	0.97839	0.98443	0.98801	0.99047	0.99211	0.99329	0.99410	0.99481	0.99537	0.99585	0.99627	0.99657	0.99680	0.99696
batch 108  MS-SSIM: 0.92486	0.96575	0.97834	0.98440	0.98799	0.99046	0.99210	0.99329	0.99410	0.99480	0.99537	0.99585	0.99627	0.99657	0.99680	0.99696
batch 109  MS-SSIM: 0.92453	0.96553	0.97817	0.98427	0.98788	0.99037	0.99202	0.99322	0.99403	0.99475	0.99531	0.99580	0.99623	0.99653	0.99676	0.99692
batch 110  MS-SSIM: 0.92473	0.96566	0.97827	0.98435	0.98795	0.99042	0.99207	0.99325	0.99407	0.99477	0.99534	0.99582	0.99625	0.99655	0.99678	0.99694
batch 111  MS-SSIM: 0.92443	0.96550	0.97817	0.98428	0.98789	0.99037	0.99203	0.99322	0.99404	0.99475	0.99532	0.99580	0.99623	0.99653	0.99676	0.99692
batch 112  MS-SSIM: 0.92427	0.96542	0.97812	0.98425	0.98788	0.99037	0.99202	0.99322	0.99404	0.99475	0.99532	0.99580	0.99623	0.99653	0.99676	0.99692
batch 113  MS-SSIM: 0.92453	0.96559	0.97824	0.98434	0.98794	0.99042	0.99207	0.99326	0.99407	0.99478	0.99534	0.99583	0.99625	0.99655	0.99678	0.99694
batch 114  MS-SSIM: 0.92423	0.96545	0.97815	0.98427	0.98789	0.99038	0.99203	0.99323	0.99405	0.99476	0.99533	0.99581	0.99624	0.99654	0.99677	0.99693
batch 115  MS-SSIM: 0.92394	0.96529	0.97805	0.98420	0.98783	0.99033	0.99200	0.99320	0.99402	0.99473	0.99531	0.99579	0.99622	0.99652	0.99676	0.99692
